original_index,Individual,Phase,Round,Puzzler,Cohort,Team_ID,Frustrated,upset,hostile,alert,ashamed,inspired,nervous,attentive,afraid,active,determined,EDA_tonic_power,EDA_phasic_power,EDA_phasic_tonic_ratio,EDA_rolling_slope,EDA_phasic_rolling_slope,EDA_first_half_mean,EDA_second_half_mean,EDA_half_diff,EDA_phasic_peak_count_raw,HR_rolling_slope,HR_first_half_mean,HR_second_half_mean,HR_half_diff,HR_diff_rmssd_proxy,HR_HF_power,HR_LF_HF_ratio,TEMP_rolling_slope,TEMP_half_diff,TEMP_initial_slope,TEMP_overall_slope
271,23,phase2,round_4,0,D1_3,D1_3_Team9,3.0,1.0,1.0,4.0,1.0,4.0,1.0,4.0,1.0,4.0,5.0,0.00011405574276364018,5.1830424742151895e-05,0.454430644930883,0.006003201989103268,-0.0010618210119353144,0.47606022978855916,0.493411852695409,0.01735162290684983,9,-10.702233333333321,111.9410625,87.60298136645963,-24.33808113354037,0.41628228103055254,0.0010534406625110054,54.838751616441776,-0.07174166666667058,-0.18659191975155665,-0.0002629906769215018,-0.00030955933206041746
272,23,phase1,round_4,0,D1_3,D1_3_Team9,0.0,1.0,1.0,3.0,1.0,2.0,1.0,3.0,1.0,3.0,3.0,7.3799868146245795e-06,1.3872335591842408e-06,0.18797236282796928,-0.006764514721768619,-0.001876777486860144,0.5705082237713999,0.5551120442183339,-0.015396179553065936,3,5.1090166666666486,79.27248000000002,90.53047619047621,11.257996190476192,0.7836639585944984,0.0008439799159120526,46.994272894623535,0.14308333333332574,0.2792294404252189,0.000573968298060644,0.0005430153461511089
273,23,phase3,round_1,0,D1_3,D1_3_Team9,2.0,1.0,1.0,2.0,1.0,2.0,1.0,3.0,1.0,3.0,3.0,0.010722661066491366,0.0011604466433856864,0.10822375492331066,-0.29473285378241504,-0.005112238698573056,2.7944749480484288,1.9208901065585091,-0.8735848414899197,4,-0.12381666666665281,107.64861842105263,107.65848684210526,0.009868421052630083,0.35314242304925036,0.00027648153520307166,46.18557785656946,0.044279166666666966,0.09138450533252751,4.4783763606932455e-05,0.00018403858278932906
274,23,phase2,round_1,0,D1_3,D1_3_Team9,2.0,2.0,1.0,3.0,2.0,2.0,2.0,3.0,1.0,3.0,3.0,0.0041642521537304964,0.0004900239571684489,0.1176739397803917,0.3688460275962077,-0.00017725757850350248,0.48978708525343945,1.4510971498752543,0.9613100646218149,9,4.294050000000003,90.60640522875818,102.57006493506493,11.963659706306757,0.3355928321934302,0.0013846034166578513,48.25110723100933,0.016199999999997314,0.041174551386617964,3.208389034534434e-05,7.409437081394254e-05
275,23,phase1,round_1,0,D1_3,D1_3_Team9,1.0,1.0,1.0,3.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,0.0009392432285693299,4.6678246407606344e-05,0.049697719384900314,-0.05642694284637788,-0.001609723564710052,0.7269991372532735,0.5568792140148551,-0.1701199232384184,6,-0.7404000000000036,96.22228758169935,101.89227272727273,5.669985145573378,0.6334816647763716,0.0010302532017472023,31.274420846638698,-0.028866666666666645,-0.13775749105960955,0.0008519592354033383,-0.00012626081557700207
276,24,phase3,round_3,1,D1_3,D1_3_Team9,3.0,1.0,1.0,3.0,1.0,3.0,2.0,4.0,1.0,3.0,4.0,0.0001813935754951141,2.68722962133474e-05,0.14814359406059127,-0.027882162212263757,-0.000878787436340458,0.47317557224583434,0.4174952084896691,-0.05568036375616525,5,-2.5913499999999887,75.08556291390728,67.36801324503311,-7.71754966887417,0.15531235272926283,0.00032855426885767505,28.164523540326876,-0.033075000000000944,-0.07970198675495865,-0.00014233754058234487,-0.00014010463042732894
277,24,phase2,round_3,1,D1_3,D1_3_Team9,4.0,1.0,1.0,4.0,1.0,4.0,2.0,5.0,1.0,3.0,5.0,0.0006955536997355965,4.304704805522559e-05,0.06188889236242899,-0.157104224942926,-0.002999156670214278,0.976826456376763,0.5916554595432318,-0.3851709968335312,4,2.074866666666665,70.3288387096774,76.90503225806452,6.576193548387124,0.17116391961695882,0.0006010134380176602,29.205387405476024,-0.03686666666666444,-0.10347381312210047,-0.0001145853226619099,-0.0001513255992985378
278,24,phase1,round_3,1,D1_3,D1_3_Team9,2.0,1.0,1.0,3.0,1.0,3.0,1.0,4.0,1.0,3.0,4.0,0.010783761011502139,0.00295352838647931,0.2738866693474593,0.40692840800093916,-0.0018206094462138315,0.9090886899495313,1.743399249481242,0.8343105595317107,13,2.2128999999999897,70.46288590604026,70.51686666666667,0.05398076062641621,0.25337851357394064,0.00037336783862054697,46.683862682114764,-0.03164166666667314,-0.1025003895381218,-4.6111911665165614e-05,-0.00016697359095850736
279,24,phase3,round_2,1,D1_3,D1_3_Team9,2.0,1.0,1.0,3.0,1.0,3.0,1.0,4.0,1.0,3.0,4.0,0.0007750092662489685,0.00015675880676975114,0.20226700969455638,-0.040113514059909566,-0.0013247608618311933,0.6444422497985504,0.5346703900510386,-0.1097718597475118,6,-2.459733333333324,74.9864935064935,69.99876623376623,-4.98772727272727,0.19435184186542218,0.00018889668732574843,39.47529689425449,-0.021883333333331877,-0.05548701298701886,-0.00017110540113549874,-9.105336367312454e-05
280,24,phase2,round_2,1,D1_3,D1_3_Team9,4.0,1.0,1.0,4.0,1.0,3.0,2.0,5.0,1.0,4.0,5.0,0.0016997342153861005,0.0003856374860930595,0.22688105152102303,-0.0958169178009236,-0.0028265724293542135,1.0825428968320547,0.8602343199510794,-0.22230857688097538,7,-0.4620666666666642,75.20941558441558,73.90490322580645,-1.3045123586091307,0.17595011099297872,0.0005351339921880726,17.977109576327738,-0.02463333333333456,-0.05970826580226429,-0.00024139307974096924,-0.00010303086297559334
281,24,phase1,round_2,1,D1_3,D1_3_Team9,1.0,1.0,1.0,4.0,1.0,3.0,1.0,5.0,1.0,3.0,4.0,0.005109291209303819,0.0005415836856764501,0.10599976855698641,-0.41899167538687687,-0.013114692064946814,2.727113849931738,1.7644457083992056,-0.9626681415325324,4,2.5445999999999853,68.13657718120805,70.14174496644294,2.005167785234889,0.17077561232304156,0.0004582429723500915,32.41741398928526,0.15485833333332852,0.2193624161073906,0.000594185662945475,0.0003224759371711237
282,24,phase3,round_4,1,D1_3,D1_3_Team9,2.0,1.0,1.0,3.0,1.0,2.0,1.0,3.0,1.0,3.0,3.0,8.987334423535617e-05,2.4182867115134896e-05,0.2690771921405964,0.0034688550496721183,-0.0007950666094819637,0.4544626900268863,0.4521486887766086,-0.0023140012502776974,5,-5.4957833333333515,73.41844262295083,64.40418032786886,-9.014262295081977,0.23813662779577263,0.0006301709850607621,49.95654229249392,-0.03812500000000641,-0.07640081799590703,-0.00016296289866145306,-0.0001544523456713682
283,24,phase2,round_4,1,D1_3,D1_3_Team9,6.0,2.0,1.0,5.0,1.0,4.0,3.0,5.0,1.0,4.0,5.0,3.664543459896105e-05,3.85779671794156e-05,1.0527359711135569,-0.020221894916544452,-0.000947061203691729,0.4701109959497177,0.4071023250152639,-0.06300867093445384,8,1.0859666666666616,66.56075000000001,70.07919254658385,3.5184425465838416,0.2019429065354858,0.0005683506038182341,36.400224350988275,-0.011366666666667828,-0.03227414330218181,-9.902949703993e-05,-6.0567525207517117e-05
284,24,phase1,round_4,1,D1_3,D1_3_Team9,2.0,1.0,1.0,3.0,1.0,4.0,2.0,5.0,1.0,3.0,4.0,0.0002473628703174905,3.333774405201613e-05,0.13477262779667418,0.006512401603622939,-0.0017344992292216976,0.4993625134130141,0.5248847077874172,0.025522194374403173,5,4.73003333333333,65.14220472440945,73.50322834645668,8.361023622047227,0.6504638053384185,0.0012594312695769962,16.31722839184108,-0.03620000000000811,-0.07598153177620759,-0.0002918106217122967,-0.0001409691812096952
285,24,phase3,round_1,1,D1_3,D1_3_Team9,2.0,1.0,1.0,3.0,1.0,2.0,2.0,5.0,1.0,3.0,5.0,0.006861623922158191,0.002311329270768503,0.3368487251690587,0.16065768702188585,-0.0019124153250306046,1.5151305947725418,1.9060930827505658,0.390962487978024,14,-0.48513333333333386,79.67688741721854,77.94927631578948,-1.727611101429062,0.18753189574184378,0.0008008052008974491,24.83588819345209,-0.014483333333330187,-0.03735973597360953,-9.777947533815179e-05,-6.018094387434575e-05
286,24,phase2,round_1,1,D1_3,D1_3_Team9,3.0,1.0,1.0,4.0,1.0,3.0,2.0,5.0,1.0,3.0,3.0,0.007148025833857399,0.0022387362907000208,0.31319644650639117,-0.15455587479165203,-0.002938847004435342,1.8280466793625871,1.3870717843878118,-0.4409748949747754,9,-3.1958333333333324,89.40039215686275,80.05228758169935,-9.348104575163404,0.18149741451439436,0.0012672203229881999,26.23715865694087,0.029166666666665994,0.07663425435641003,-1.0555738814959994e-05,0.00011921809404762488
287,24,phase1,round_1,1,D1_3,D1_3_Team9,1.0,1.0,1.0,4.0,1.0,2.0,2.0,5.0,1.0,3.0,4.0,0.005911261466355999,0.0005740007284739809,0.09710291648253279,-0.014331656438280787,-0.0028782920376237944,1.517549049694486,1.418962966558538,-0.09858608313594797,10,0.22376666666666273,73.53248366013072,76.37084415584415,2.838360495713431,0.17863041042726108,0.0005724394748361569,48.83076328486264,-0.03759166666666503,-0.09553017944535469,-0.00016671296376682756,-0.00015147752979144958
288,25,phase3,round_3,0,D1_5,D1_5_Team12,6.0,3.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,3.0,3.0,0.017254271375614725,0.002565498269211182,0.14868771989044827,-0.4637851083569995,-0.00898544963281664,2.9703763133478795,1.850883556374829,-1.1194927569730506,9,-4.861883333333333,77.93794871794871,71.68662420382165,-6.251324514127063,0.4392844560570443,0.0008319218388785236,88.2274780862834,-0.027816666666666327,-0.08116133333332698,0.00045035504088603896,-0.00010831766952021512
289,25,phase2,round_3,0,D1_5,D1_5_Team12,8.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,0.014515331330273728,0.006190821836287455,0.4265022751065724,-0.07915987211988891,-0.007116736176970909,2.9755627023315223,2.890665421654602,-0.08489728067692015,16,-6.9879999999999995,79.47174193548386,61.55897435897436,-17.912767576509502,0.41197635384695597,0.0010929172297645872,29.977537514578298,0.0255000000000018,0.0770418006430802,-6.0487161235502236e-05,0.0001021369146162996
290,25,phase1,round_3,0,D1_5,D1_5_Team12,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.00556660746519341,0.000527994177904247,0.09485026224781633,-0.4894754323480741,-0.01714629741721662,2.5810041312631697,1.8708137800583047,-0.7101903512048651,6,4.096500000000006,69.01353982300884,76.07385964912281,7.060319826113968,0.23058122021327795,0.001903080543173606,21.44099567728766,0.008000000000000673,-0.012442321592523342,8.041806281356644e-05,-2.539273533926692e-05
291,25,phase3,round_2,0,D1_5,D1_5_Team12,7.0,3.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.027470826866124155,0.00539878475222199,0.1965279304671946,-0.13766434283095133,-0.008374225475978847,2.5519350547799946,2.3747175704442087,-0.17721748433578588,8,2.238150000000008,64.70298701298701,73.48993506493507,8.786948051948059,0.3009761534592734,0.0009313269246775083,36.410945447497575,0.0885500000000022,0.23622764227643245,2.187537978085984e-05,0.0003604553164519859
292,25,phase2,round_2,0,D1_5,D1_5_Team12,7.0,2.0,1.0,3.0,3.0,2.0,1.0,3.0,1.0,3.0,3.0,0.0037263613757394193,0.00159320595096054,0.42755003884839304,-0.022508348245264,-0.006712826480456067,2.3161050811009667,2.3357557790440384,0.019650697943071727,12,0.8900666666666739,74.9324358974359,83.37282051282051,8.440384615384616,0.6644878113607091,0.0019525210306005143,26.836710915604314,0.04108333333333306,0.12763401860311774,0.0002528516120071124,0.0001682459931245841
293,25,phase1,round_2,0,D1_5,D1_5_Team12,5.0,1.0,2.0,2.0,1.0,1.0,3.0,2.0,1.0,2.0,2.0,0.002817443457951096,0.00035231283677670226,0.12504699456609913,-0.2431633360182141,-0.01035083113370306,2.1920985249253793,1.6609959305447266,-0.5311025943806527,5,5.649483333333318,58.9465100671141,71.19416107382551,12.247651006711415,0.23295929616573294,0.0006508848203293525,52.889126392522606,-0.03877500000000457,-0.07736686789653646,-0.0004611712008889917,-0.0001552123144342541
294,25,phase3,round_4,0,D1_5,D1_5_Team12,1.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,0.048278861074918855,0.015716137613010214,0.32552834228259864,-0.17438462535680416,-0.006916954084571371,2.993190152291187,2.6883225313719206,-0.30486762091926645,15,3.224150000000004,73.1603870967742,86.1696794871795,13.009292390405292,0.47770958919923645,0.004727952037146227,44.24429381837733,-0.051491666666665166,-0.11025723472668147,7.982777478767176e-05,-0.0002362626750557856
295,25,phase2,round_4,0,D1_5,D1_5_Team12,2.0,1.0,1.0,3.0,1.0,3.0,1.0,3.0,1.0,4.0,4.0,0.007169103499834037,0.0012897646087867197,0.17990598250068193,0.1336888547424698,-0.0026847064577289574,1.1790072425323022,1.574337654024368,0.39533041149206594,15,-5.822866666666658,86.2255625,66.1278125,-20.09774999999999,0.4106856412449368,0.001655890779052141,18.612532798600572,-0.043191666666665435,-0.11212499999999181,3.3924200072804734e-05,-0.0001615332254230947
296,25,phase1,round_4,0,D1_5,D1_5_Team12,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.005177495204837106,0.00021906155166313094,0.042310334050811166,-0.2695072249153655,-0.007403729348401941,1.8990157664840785,1.2304523963548128,-0.6685633701292657,4,-6.0739333333333185,78.65980392156864,63.40934640522875,-15.250457516339885,0.34801403777980466,0.001586673631562765,53.279699390008915,0.03299999999999852,0.10470118859166888,-0.00010222399694450385,0.00013727241282175624
297,25,phase3,round_1,0,D1_5,D1_5_Team12,2.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,0.030966572925951896,0.006016782930646949,0.19429928345750247,-0.019648037267047506,-0.018840862328200664,3.0218970740894306,3.385785388463643,0.3638883143742122,11,-0.599316666666682,66.49106382978725,66.94077464788732,0.44971081810007263,0.2439102264800725,0.0011564927810446093,31.911189825512366,0.0050666666666603286,0.018835978835980427,-0.000831108178961504,1.4584265386176345e-05
298,25,phase2,round_1,0,D1_5,D1_5_Team12,2.0,1.0,1.0,3.0,1.0,2.0,1.0,3.0,1.0,3.0,3.0,0.007138302312902533,0.0016973305029640076,0.2377778957184358,-0.23651839518027118,-0.007171611099100363,2.8683541013580873,2.276350096559453,-0.5920040047986341,11,-5.096366666666663,72.55389937106918,60.58647798742138,-11.967421383647796,0.26757645801393065,0.0005156739142307801,24.750246571423276,-0.015899999999999262,-0.044617302963310124,0.00032861681626412113,-5.230905301883537e-05
299,25,phase1,round_1,0,D1_5,D1_5_Team12,5.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,0.013411945599053992,0.0032900301517367735,0.24530595709908298,-0.692240880020069,-0.012459495362522053,3.132617302125209,1.7072671321539707,-1.4253501699712383,5,-3.666683333333354,68.10105691056911,59.19516129032259,-8.905895620246525,0.21287520677273936,0.001440543013517818,29.01835622661457,-0.04509583333334044,-0.10565021179537126,0.00010142537196821762,-0.00018756491709846768
300,26,phase3,round_3,1,D1_5,D1_5_Team12,4.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,0.043044029953700755,0.022977861810398563,0.5338222707101108,-0.09772420628082094,-0.006247408969769315,2.1962162504555325,1.7606519479095168,-0.43556430254601564,13,-4.0163666666666655,119.44277419354837,102.39782051282052,-17.044953680727858,0.3699424541125806,0.0015714059633043511,14.476879809195799,-0.04032500000000037,-0.11767039140634594,-0.00039615271098466793,-0.00016998556753519334
301,26,phase2,round_3,1,D1_5,D1_5_Team12,6.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,0.01911462679009488,0.009280054800558771,0.48549495119453007,0.1035151661602873,-0.0060642761826298595,1.0448093537493959,1.2524821804496267,0.2076728267002308,8,-6.4213333333333384,118.05645161290323,98.51006451612903,-19.546387096774197,0.24893754821766315,0.0006040992004709675,20.31865162905426,0.1611500000000044,0.4276013713573299,-7.566103578193916e-05,0.0006453909632916324
302,26,phase1,round_3,1,D1_5,D1_5_Team12,2.0,2.0,1.0,3.0,1.0,1.0,1.0,4.0,1.0,3.0,4.0,0.011929710472206808,0.002070452856350571,0.17355432566232012,0.14416703619340462,-0.004786603541307977,0.8519214805659604,0.9433710691341906,0.09144958856823016,7,-27.160833333333343,135.15125,100.33508928571428,-34.81616071428573,0.5425843324751772,0.0017668680801138598,46.51683565863706,-0.10583333333333517,-0.15794183445189702,-0.00031250542544152655,-0.0003015084516851149
303,26,phase3,round_2,1,D1_5,D1_5_Team12,6.0,2.0,1.0,2.0,1.0,1.0,1.0,3.0,1.0,3.0,2.0,0.010576074243879473,0.0030189186580301453,0.285447944900466,-0.40739000434227346,-0.005580528761201199,2.706539318721536,1.697772630351817,-1.008766688369719,7,0.40220000000000594,100.21104575163397,101.85064935064935,1.6396035990153734,0.24361050558498604,0.0012709351974422663,21.856405151272348,-0.06702500000000215,-0.18170917083763882,0.0003368982100382375,-0.0002705109298517331
304,26,phase2,round_2,1,D1_5,D1_5_Team12,2.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,1.0,3.0,2.0,0.025056503769368174,0.0371654234677585,1.4832645372174231,0.5133485066492396,-0.003853523868359208,2.5348379715774727,3.679536963861564,1.1446989922840913,25,3.157750000000006,91.06256410256411,101.82339743589743,10.760833333333323,0.3140135373000933,0.0007538226762431949,24.433837609087508,-0.03816666666666984,-0.08821829855537544,-0.00045792461674684323,-0.0001486549792254567
305,26,phase1,round_2,1,D1_5,D1_5_Team12,1.0,1.0,1.0,2.0,1.0,3.0,1.0,3.0,1.0,3.0,3.0,0.0013754031356348858,0.0001190771934604482,0.08657621200309551,-0.2906742086476028,-0.00631024715999419,1.4839870490507803,0.9173350017464754,-0.5666520473043049,5,-1.7138000000000233,120.91135135135133,108.31429530201343,-12.597056049337894,0.39538597290188165,0.001359092847225549,33.85424165685753,0.12089166666666143,0.37781422367604733,0.0001605930658517934,0.0006420677783733288
306,26,phase3,round_4,1,D1_5,D1_5_Team12,7.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,0.011988301443366035,0.0007818287164624098,0.06521597076582107,-0.42237817428068425,-0.0044846202319060195,1.778947593528676,0.697027532693845,-1.0819200608348312,9,0.5772499999999975,89.06621794871793,91.94967948717947,2.883461538461532,0.16811896721745476,0.000969387860965065,13.718183718640757,0.04833333333333767,0.10237601349961167,-0.00012777999618052355,0.00021238774020731097
307,26,phase2,round_4,1,D1_5,D1_5_Team12,7.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,0.09701856004458542,0.019717287764164197,0.20323212130857238,0.48589097352072064,-0.001180795127607837,0.9425174319785856,2.0924904460682257,1.14997301408964,12,-4.77865,89.401625,74.68236024844721,-14.719264751552785,0.22262707045640237,0.0007837199223951285,20.914381216064026,-0.03348333333333094,-0.11046728971962949,-0.0002208371673120757,-0.0001573898088606058
308,26,phase1,round_4,1,D1_5,D1_5_Team12,2.0,2.0,1.0,3.0,1.0,1.0,1.0,4.0,1.0,3.0,4.0,0.0209373176944034,0.004305623647090568,0.20564351699365355,0.1405496458041104,-0.003675930924100037,1.1589649543604195,1.5199942874506736,0.3610293330902541,13,2.640250000000007,101.87405228758169,104.67444444444445,2.800392156862756,0.5846739318264301,0.0008237528806163409,25.175694087737444,-0.026591666666669848,-0.0689361702127691,-0.0005772496050278998,-9.106507253720076e-05
309,26,phase3,round_1,1,D1_5,D1_5_Team12,2.0,1.0,1.0,3.0,1.0,3.0,1.0,3.0,1.0,3.0,4.0,0.022417449254116695,0.005478655718055546,0.2443924665982887,-0.29601408477718527,-0.008886834977330177,2.291671743686387,1.9695015047331248,-0.32217023895326236,9,5.116183333333304,94.04314685314685,104.08685314685316,10.043706293706308,0.39295015531413596,0.0012361248461770398,26.8136751966926,-0.13063333333333907,-0.14423817863396948,-0.0009344606677199968,-0.00020426314373719494
310,26,phase2,round_1,1,D1_5,D1_5_Team12,3.0,2.0,1.0,3.0,1.0,3.0,1.0,4.0,1.0,4.0,4.0,0.008767652284010977,0.005545079673882098,0.6324474892776388,0.5487824952474459,-0.0006121745533584436,0.7320282019827057,2.2718078819537775,1.5397796799710717,17,-6.8128333333333275,101.23670886075949,82.35000000000001,-18.886708860759484,0.4978911081306389,0.001021714658221487,14.983648431390906,-0.06311666666666202,-0.17166944171397347,2.0625358079108184e-05,-0.00029253940725217813
311,26,phase1,round_1,1,D1_5,D1_5_Team12,0.0,1.0,1.0,2.0,1.0,2.0,2.0,4.0,1.0,3.0,4.0,7.759632053882496e-05,1.9541926174908564e-05,0.2518408867741461,-0.016363103441791264,-0.0013461501715944226,0.48563382126155324,0.44838130013330424,-0.037252521128249005,7,3.078099999999973,93.22177419354838,97.1933064516129,3.9715322580645136,0.2635916667909275,0.0005318533117077349,100.49232679556384,0.02689999999999337,0.06403582382529649,-0.0006316776332923288,0.00015315669022230314
